Código de Entidad;Descripción de Entidad;Fecha de Información;Nombre completo del Préstamo Prendario;Nombre corto del Préstamo Prendario;Denominación;Monto máximo otorgable;Monto mínimo otorgable;Plazo máximo otorgable;Ingreso mínimo mensual solicitado;Antigüedad laboral mínima (meses);Edad máxima solicitada;Relación cuota/ingreso (%);Relación monto/tasación (%);Destino de los fondos;Beneficiario;Cargo máximo por cancelación anticipada;Tasa efectiva anual máxima;Tipo de Tasa;Costo financiero efectivo total máximo;Cuota inicial a plazo máximo cada $10.000;Territorio de validez de la oferta;Más información
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM PUBLICO TIERRA DEL FUEGO;PLAN UNICO 0KM TDF;Pesos;0;15000;60;25000;12;100;30,00;70,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;5,00;111,91;Fija;111,03;786,85;Provincia de Tierra del Fuego Antártida e Islas del Atlántico Sur;PLAN VALIDO UNICAMENTE EN TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1607,13 PESOS) NO HAY MONTO MAXIMO OTORGABLE
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM UVA (TIERRA DEL FUEGO);PLAN UVA 0KM UNICO TDF;UVA;0;15000;60;25000;12;100;20,00;70,00;Adquisición automotores 0 km;Personas jurídicas;5,00;27,95;Mixta;61,06;424,40;Todo el territorio nacional;PLAN VALIDO UVA UNICAMENTE EN TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1607,13 PESOS) NO HAY MONTO MAXIMO OTORGABLE
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM PUBLICO TIERRA DEL FUEGO;PLAN UNICO 0KM TDF;Pesos;0;15000;60;25000;12;100;30,00;70,00;Adquisición automotores 0 km;Personas humanas Monotributistas;5,00;111,91;Fija;111,03;786,85;Provincia de Tierra del Fuego Antártida e Islas del Atlántico Sur;PLAN VALIDO UNICAMENTE EN TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1607,13 PESOS) NO HAY MONTO MAXIMO OTORGABLE
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM UVA (EXCEPTO TIERRA DEL FUEGO);PLAN UVA 0KM UN-EXC TDF;UVA;0;15000;60;25000;12;100;20,00;70,00;Adquisición automotores 0 km;Beneficiarios de cuentas de la seguridad social;5,00;27,95;Mixta;53,11;372,10;Todo el territorio nacional;PLAN UNICO UVA (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1560,86 PESOS)
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM PUBLICO NACIONAL (EXCEPTO TIERRA DEL FUEGO);PLAN UNICO 0KM (EXC. TDF);Pesos;0;15000;60;25000;12;100;30,00;70,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;5,00;86,55;Fija;94,96;661,98;Todo el territorio nacional;PLAN VALIDO EN TODO EL TERRITORIO NACIONAL, EXCEPTO TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1560,86 PESOS) NO HAY MONTO MAXIMO OTORGABLE
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM UVA (TIERRA DEL FUEGO);PLAN UVA 0KM UNICO TDF;UVA;0;15000;60;25000;12;100;20,00;70,00;Adquisición automotores 0 km;MiPyMEs;5,00;27,95;Mixta;61,06;424,40;Todo el territorio nacional;PLAN VALIDO UVA UNICAMENTE EN TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1607,13 PESOS) NO HAY MONTO MAXIMO OTORGABLE
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM UVA (EXCEPTO TIERRA DEL FUEGO);PLAN UVA 0KM UN-EXC TDF;UVA;0;15000;60;25000;12;100;20,00;70,00;Adquisición automotores 0 km;Personas humanas Monotributistas;5,00;27,95;Mixta;53,11;372,10;Todo el territorio nacional;PLAN UNICO UVA (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1560,86 PESOS)
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM UVA (EXCEPTO TIERRA DEL FUEGO);PLAN UVA 0KM UN-EXC TDF;UVA;0;15000;60;25000;12;100;20,00;70,00;Adquisición automotores 0 km;Empleados públicos;5,00;27,95;Mixta;53,11;372,10;Todo el territorio nacional;PLAN UNICO UVA (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1560,86 PESOS)
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM UVA (TIERRA DEL FUEGO);PLAN UVA 0KM UNICO TDF;UVA;0;15000;60;25000;12;100;20,00;70,00;Adquisición automotores 0 km;Empleados públicos;5,00;27,95;Mixta;61,06;424,40;Todo el territorio nacional;PLAN VALIDO UVA UNICAMENTE EN TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1607,13 PESOS) NO HAY MONTO MAXIMO OTORGABLE
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM UVA (EXCEPTO TIERRA DEL FUEGO);PLAN UVA 0KM UN-EXC TDF;UVA;0;15000;60;25000;12;100;20,00;70,00;Adquisición automotores 0 km;MiPyMEs;5,00;27,95;Mixta;53,11;372,10;Todo el territorio nacional;PLAN UNICO UVA (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1560,86 PESOS)
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM UVA (TIERRA DEL FUEGO);PLAN UVA 0KM UNICO TDF;UVA;0;15000;60;25000;12;100;20,00;70,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;5,00;27,95;Mixta;61,06;424,40;Todo el territorio nacional;PLAN VALIDO UVA UNICAMENTE EN TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1607,13 PESOS) NO HAY MONTO MAXIMO OTORGABLE
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM PUBLICO NACIONAL (EXCEPTO TIERRA DEL FUEGO);PLAN UNICO 0KM (EXC. TDF);Pesos;0;15000;60;25000;12;100;30,00;70,00;Adquisición automotores 0 km;Personas jurídicas;5,00;86,55;Fija;94,96;661,98;Todo el territorio nacional;PLAN VALIDO EN TODO EL TERRITORIO NACIONAL, EXCEPTO TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1560,86 PESOS) NO HAY MONTO MAXIMO OTORGABLE
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM UVA (TIERRA DEL FUEGO);PLAN UVA 0KM UNICO TDF;UVA;0;15000;60;25000;12;100;20,00;70,00;Adquisición automotores 0 km;Personas humanas Monotributistas;5,00;27,95;Mixta;61,06;424,40;Todo el territorio nacional;PLAN VALIDO UVA UNICAMENTE EN TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1607,13 PESOS) NO HAY MONTO MAXIMO OTORGABLE
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM PUBLICO NACIONAL (EXCEPTO TIERRA DEL FUEGO);PLAN UNICO 0KM (EXC. TDF);Pesos;0;15000;60;25000;12;100;30,00;70,00;Adquisición automotores 0 km;Beneficiarios de cuentas de la seguridad social;5,00;86,55;Fija;94,96;661,98;Todo el territorio nacional;PLAN VALIDO EN TODO EL TERRITORIO NACIONAL, EXCEPTO TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1560,86 PESOS) NO HAY MONTO MAXIMO OTORGABLE
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM UVA (TIERRA DEL FUEGO);PLAN UVA 0KM UNICO TDF;UVA;0;15000;60;25000;12;100;20,00;70,00;Adquisición automotores 0 km;Beneficiarios de cuentas de la seguridad social;5,00;27,95;Mixta;61,06;424,40;Todo el territorio nacional;PLAN VALIDO UVA UNICAMENTE EN TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1607,13 PESOS) NO HAY MONTO MAXIMO OTORGABLE
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM UVA (EXCEPTO TIERRA DEL FUEGO);PLAN UVA 0KM UN-EXC TDF;UVA;0;15000;60;25000;12;100;20,00;70,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;5,00;27,95;Mixta;53,11;372,10;Todo el territorio nacional;PLAN UNICO UVA (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1560,86 PESOS)
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM UVA (EXCEPTO TIERRA DEL FUEGO);PLAN UVA 0KM UN-EXC TDF;UVA;0;15000;60;25000;12;100;20,00;70,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;5,00;27,95;Mixta;53,11;372,10;Todo el territorio nacional;PLAN UNICO UVA (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1560,86 PESOS)
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM UVA (EXCEPTO TIERRA DEL FUEGO);PLAN UVA 0KM UN-EXC TDF;UVA;0;15000;60;25000;12;100;20,00;70,00;Adquisición automotores 0 km;Personas jurídicas;5,00;27,95;Mixta;53,11;372,10;Todo el territorio nacional;PLAN UNICO UVA (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1560,86 PESOS)
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM PUBLICO NACIONAL (EXCEPTO TIERRA DEL FUEGO);PLAN UNICO 0KM (EXC. TDF);Pesos;0;15000;60;25000;12;100;30,00;70,00;Adquisición automotores 0 km;MiPyMEs;5,00;86,55;Fija;94,96;661,98;Todo el territorio nacional;PLAN VALIDO EN TODO EL TERRITORIO NACIONAL, EXCEPTO TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1560,86 PESOS) NO HAY MONTO MAXIMO OTORGABLE
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM PUBLICO NACIONAL (EXCEPTO TIERRA DEL FUEGO);PLAN UNICO 0KM (EXC. TDF);Pesos;0;15000;60;25000;12;100;30,00;70,00;Adquisición automotores 0 km;Empleados públicos;5,00;86,55;Fija;94,96;661,98;Todo el territorio nacional;PLAN VALIDO EN TODO EL TERRITORIO NACIONAL, EXCEPTO TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1560,86 PESOS) NO HAY MONTO MAXIMO OTORGABLE
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM UVA (TIERRA DEL FUEGO);PLAN UVA 0KM UNICO TDF;UVA;0;15000;60;25000;12;100;20,00;70,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;5,00;27,95;Mixta;61,06;424,40;Todo el territorio nacional;PLAN VALIDO UVA UNICAMENTE EN TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1607,13 PESOS) NO HAY MONTO MAXIMO OTORGABLE
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM PUBLICO TIERRA DEL FUEGO;PLAN UNICO 0KM TDF;Pesos;0;15000;60;25000;12;100;30,00;70,00;Adquisición automotores 0 km;Empleados públicos;5,00;111,91;Fija;111,03;786,85;Provincia de Tierra del Fuego Antártida e Islas del Atlántico Sur;PLAN VALIDO UNICAMENTE EN TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1607,13 PESOS) NO HAY MONTO MAXIMO OTORGABLE
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM PUBLICO NACIONAL (EXCEPTO TIERRA DEL FUEGO);PLAN UNICO 0KM (EXC. TDF);Pesos;0;15000;60;25000;12;100;30,00;70,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;5,00;86,55;Fija;94,96;661,98;Todo el territorio nacional;PLAN VALIDO EN TODO EL TERRITORIO NACIONAL, EXCEPTO TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1560,86 PESOS) NO HAY MONTO MAXIMO OTORGABLE
44094;MERCEDES-BENZ COMPAÑÍA FINANCIERA ARGENTINA S.A.;2019-11-20;PLAN AUTOS LTV 40 PORCIENTO;PLAN AUTOS LTV 40POR;Pesos;7224000;10000;36;0;0;100;35,00;50,00;Adquisición de automotores (marcas con convenios con la entidad);MiPyMEs;4,00;71,66;Fija;93,77;60724,63;Todo el territorio nacional;MARCA MERCEDES-BENZ ARGENTINA - MODELO AUTOS MB - LA CUOTA INCIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO DE LA UNIDAD POR 60102,29 PESOS
44094;MERCEDES-BENZ COMPAÑÍA FINANCIERA ARGENTINA S.A.;2019-11-20;PLAN TRUCKS 50 PORCIENTO LTV HASTA 36M CON SUB MBA;PLAN TRUCKS 50 PORC;Pesos;5958000;10000;36;0;0;100;35,00;50,00;Adquisición de automotores (marcas con convenios con la entidad);MiPyMEs;4,00;61,36;Fija;83,20;46417,52;Todo el territorio nacional;MARCA MERCEDES-BENZ ARGENTINA - MODELO CAMIONES - LA CUOTA INCIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO DE LA UNIDAD POR 38860,37 PESOS
44094;MERCEDES-BENZ COMPAÑÍA FINANCIERA ARGENTINA S.A.;2019-11-20;PLAN AUTOS LTV 40 PORCIENTO;PLAN AUTOS LTV 40POR;Pesos;7224000;10000;36;0;24;74;35,00;50,00;Adquisición de automotores (marcas con convenios con la entidad);Personas humanas Responsables Inscriptos;4,00;71,66;Fija;93,77;60724,63;Todo el territorio nacional;MARCA MERCEDES-BENZ ARGENTINA - MODELO AUTOS MB - LA CUOTA INCIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO DE LA UNIDAD POR 60102,29 PESOS
44094;MERCEDES-BENZ COMPAÑÍA FINANCIERA ARGENTINA S.A.;2019-11-20;PLAN TRUCKS 50 PORCIENTO LTV HASTA 36M CON SUB MBA;PLAN TRUCKS 50 PORC;Pesos;5958000;10000;36;0;24;74;35,00;50,00;Adquisición de automotores (marcas con convenios con la entidad);Personas humanas Responsables Inscriptos;4,00;61,36;Fija;83,20;46417,52;Todo el territorio nacional;MARCA MERCEDES-BENZ ARGENTINA - MODELO CAMIONES - LA CUOTA INCIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO DE LA UNIDAD POR 38860,37 PESOS
44094;MERCEDES-BENZ COMPAÑÍA FINANCIERA ARGENTINA S.A.;2019-11-20;PLAN STREER CON SEGURO TOPE 800000;STREER SEG TOPE 800 MIL;Pesos;800000;10000;36;0;0;100;35,00;50,00;Adquisición de automotores (marcas con convenios con la entidad);MiPyMEs;4,00;64,33;Fija;91,49;8043,24;Todo el territorio nacional;MARCA MERCEDES-BENZ ARGENTINA - MODELO SPRINTER MB - LA CUOTA INCIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO DE LA UNIDAD POR 7439,90 PESOS
44094;MERCEDES-BENZ COMPAÑÍA FINANCIERA ARGENTINA S.A.;2019-11-20;PLAN STREER CON SEGURO TOPE 800000;STREER SEG TOPE 800 MIL;Pesos;800000;10000;36;0;0;100;35,00;50,00;Adquisición de automotores (marcas con convenios con la entidad);Personas jurídicas;4,00;64,33;Fija;91,49;8043,24;Todo el territorio nacional;MARCA MERCEDES-BENZ ARGENTINA - MODELO SPRINTER MB - LA CUOTA INCIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO DE LA UNIDAD POR 7439,90 PESOS
44094;MERCEDES-BENZ COMPAÑÍA FINANCIERA ARGENTINA S.A.;2019-11-20;PLAN TRUCKS 50 PORCIENTO LTV HASTA 36M CON SUB MBA;PLAN TRUCKS 50 PORC;Pesos;5958000;10000;36;0;0;100;35,00;50,00;Adquisición de automotores (marcas con convenios con la entidad);Personas jurídicas;4,00;61,36;Fija;83,20;46417,52;Todo el territorio nacional;MARCA MERCEDES-BENZ ARGENTINA - MODELO CAMIONES - LA CUOTA INCIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO DE LA UNIDAD POR 38860,37 PESOS
44094;MERCEDES-BENZ COMPAÑÍA FINANCIERA ARGENTINA S.A.;2019-11-20;PLAN AUTOS LTV 40 PORCIENTO;PLAN AUTOS LTV 40POR;Pesos;7224000;10000;36;0;24;74;35,00;50,00;Adquisición de automotores (marcas con convenios con la entidad);Personas humanas Monotributistas;4,00;71,66;Fija;93,77;60724,63;Todo el territorio nacional;MARCA MERCEDES-BENZ ARGENTINA - MODELO AUTOS MB - LA CUOTA INCIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO DE LA UNIDAD POR 60102,29 PESOS
44094;MERCEDES-BENZ COMPAÑÍA FINANCIERA ARGENTINA S.A.;2019-11-20;PLAN TRUCKS 50 PORCIENTO LTV HASTA 36M CON SUB MBA;PLAN TRUCKS 50 PORC;Pesos;5958000;10000;36;0;24;74;35,00;50,00;Adquisición de automotores (marcas con convenios con la entidad);Personas humanas en relación de dependencia;4,00;61,36;Fija;83,20;46417,52;Todo el territorio nacional;MARCA MERCEDES-BENZ ARGENTINA - MODELO CAMIONES - LA CUOTA INCIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO DE LA UNIDAD POR 38860,37 PESOS
44094;MERCEDES-BENZ COMPAÑÍA FINANCIERA ARGENTINA S.A.;2019-11-20;PLAN STREER CON SEGURO TOPE 800000;STREER SEG TOPE 800 MIL;Pesos;800000;10000;36;0;24;74;35,00;50,00;Adquisición de automotores (marcas con convenios con la entidad);Personas humanas Responsables Inscriptos;4,00;64,33;Fija;91,49;8043,24;Todo el territorio nacional;MARCA MERCEDES-BENZ ARGENTINA - MODELO SPRINTER MB - LA CUOTA INCIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO DE LA UNIDAD POR 7439,90 PESOS
44094;MERCEDES-BENZ COMPAÑÍA FINANCIERA ARGENTINA S.A.;2019-11-20;PLAN AUTOS LTV 40 PORCIENTO;PLAN AUTOS LTV 40POR;Pesos;7224000;10000;36;0;0;100;35,00;50,00;Adquisición de automotores (marcas con convenios con la entidad);Personas jurídicas;4,00;71,66;Fija;93,77;60724,63;Todo el territorio nacional;MARCA MERCEDES-BENZ ARGENTINA - MODELO AUTOS MB - LA CUOTA INCIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO DE LA UNIDAD POR 60102,29 PESOS
44094;MERCEDES-BENZ COMPAÑÍA FINANCIERA ARGENTINA S.A.;2019-11-20;PLAN STREER CON SEGURO TOPE 800000;STREER SEG TOPE 800 MIL;Pesos;800000;10000;36;0;24;74;35,00;50,00;Adquisición de automotores (marcas con convenios con la entidad);Personas humanas en relación de dependencia;4,00;64,33;Fija;91,49;8043,24;Todo el territorio nacional;MARCA MERCEDES-BENZ ARGENTINA - MODELO SPRINTER MB - LA CUOTA INCIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO DE LA UNIDAD POR 7439,90 PESOS
44094;MERCEDES-BENZ COMPAÑÍA FINANCIERA ARGENTINA S.A.;2019-11-20;PLAN AUTOS LTV 40 PORCIENTO;PLAN AUTOS LTV 40POR;Pesos;7224000;10000;36;0;24;74;35,00;50,00;Adquisición de automotores (marcas con convenios con la entidad);Personas humanas en relación de dependencia;4,00;71,66;Fija;93,77;60724,63;Todo el territorio nacional;MARCA MERCEDES-BENZ ARGENTINA - MODELO AUTOS MB - LA CUOTA INCIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO DE LA UNIDAD POR 60102,29 PESOS
44094;MERCEDES-BENZ COMPAÑÍA FINANCIERA ARGENTINA S.A.;2019-11-20;PLAN TRUCKS 50 PORCIENTO LTV HASTA 36M CON SUB MBA;PLAN TRUCKS 50 PORC;Pesos;5958000;10000;36;0;24;74;35,00;50,00;Adquisición de automotores (marcas con convenios con la entidad);Personas humanas Monotributistas;4,00;61,36;Fija;83,20;46417,52;Todo el territorio nacional;MARCA MERCEDES-BENZ ARGENTINA - MODELO CAMIONES - LA CUOTA INCIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO DE LA UNIDAD POR 38860,37 PESOS
44094;MERCEDES-BENZ COMPAÑÍA FINANCIERA ARGENTINA S.A.;2019-11-20;PLAN STREER CON SEGURO TOPE 800000;STREER SEG TOPE 800 MIL;Pesos;800000;10000;36;0;24;74;35,00;50,00;Adquisición de automotores (marcas con convenios con la entidad);Personas humanas Monotributistas;4,00;64,33;Fija;91,49;8043,24;Todo el territorio nacional;MARCA MERCEDES-BENZ ARGENTINA - MODELO SPRINTER MB - LA CUOTA INCIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO DE LA UNIDAD POR 7439,90 PESOS
44095;ROMBO COMPAÑÍA FINANCIERA S.A.;2019-08-28;N 0KM CLASSIC AGO19;N 0KM CLASSIC AGO19;Pesos;2764860;15000;60;0;1;79;35,00;70,00;Adquisición automotores 0 km;Todos los beneficiarios;6,00;59,94;Fija;59,94;444,87;Todo el territorio nacional;EXCLUSIVO PARA 0KM NO INCLUYE SEGURO DE AUTO
44095;ROMBO COMPAÑÍA FINANCIERA S.A.;2019-08-28;R USADOS SIN QUEB AGO19;R USADOS SIN QUEB AGO19;Pesos;980000;15000;60;0;1;79;35,00;70,00;Adquisición de automotores usados;Todos los beneficiarios;6,00;66,21;Fija;66,21;473,59;Todo el territorio nacional;EXCLUSIVO PARA USADOS NO INCLUYE SEGURO DE AUTO
44096;JOHN DEERE CREDIT COMPAÑÍA FINANCIERA S.A.;2019-12-13;PRENDARIO NUEVO USD FIJA 0,00 GASTOS 1,50 2 AÑOS TASA LLENA 10,75 LTV 80,00;2PDNE PN USD 0,00 2A SUB;Dólares estadounidenses;8610978;15000;24;0;36;100;25,00;70,00;Adquisición para capital de trabajo;Personas humanas Responsables Inscriptos;2,00;,00;Fija;1,70;2500,00;Todo el territorio nacional;MONTO MAXIMO OTORGABLE: 25 POR CIENTO RPC OCTUBRE 2019 EN USD. MONTO MINIMO A OTORGAR MENOR A 15000 USD DE MANERA EXCEPCIONAL. TASA EFVA. ANUAL Y COSTO FINANCIERO TOTAL CALCULADOS CON VTOS SEMESTRALES. VARIABLE DE ACUERDO A LAS FECHA DE DESEMBOLSO. NO INCLUYE IVA POR NO SER UN COSTO PARA LOS CLIENTES. CUOTA INICIAL: VTO 6 MESES DE OTORGADO EL PRESTAMO. RELACION CUOTA INGRESO: VALOR MINIMO ACEPTADO, RESULTA DE DIVIDIR MARGEN BRUTO Y TOTAL DE CUOTAS DE PRESTAMOS DEL CLIENTE. INCLUIDO EL QUE ESTA GESTIONANDO EN LA CIA
44096;JOHN DEERE CREDIT COMPAÑÍA FINANCIERA S.A.;2019-12-13;PRENDARIO NUEVO USD FIJA 6,50 GASTOS 1,50 5 AÑOS TASA LLENA 12,50 LTV 80,00;5PDMO PN USD 6,50 5A;Dólares estadounidenses;8610978;15000;60;0;36;100;25,00;70,00;Adquisición para capital de trabajo;Personas humanas Responsables Inscriptos;2,00;6,70;Fija;7,50;1200,00;Todo el territorio nacional;MONTO MAXIMO OTORGABLE: 25 POR CIENTO RPC OCTUBRE 2019 EN USD. MONTO MINIMO A OTORGAR MENOR A 15000 USD DE MANERA EXCEPCIONAL. TASA EFVA. ANUAL Y COSTO FINANCIERO TOTAL CALCULADOS CON VTOS SEMESTRALES. VARIABLE DE ACUERDO A LAS FECHA DE DESEMBOLSO. NO INCLUYE IVA POR NO SER UN COSTO PARA LOS CLIENTES. CUOTA INICIAL: VTO 6 MESES DE OTORGADO EL PRESTAMO. RELACION CUOTA INGRESO: VALOR MINIMO ACEPTADO, RESULTA DE DIVIDIR MARGEN BRUTO Y TOTAL DE CUOTAS DE PRESTAMOS DEL CLIENTE. INCLUIDO EL QUE ESTA GESTIONANDO EN LA CIA
